Wavelength,Response
188.0018800188002,1.0
189.00189001890018,1.0
190.00190001900017,1.0
191.0019100191002,1.0
192.00192001920018,1.0
193.00193001930018,1.0
194.0019400194002,1.0
195.00195001950019,1.0
196.00196001960018,1.0
197.0019700197002,1.0
198.0019800198002,1.0
199.0019900199002,1.0
200.0020000200002,1.0
201.0020100201002,1.0
202.0020200202002,1.0
203.0020300203002,1.0
204.0020400204002,1.0
205.0020500205002,1.0
206.0020600206002,1.0
207.0020700207002,1.0
208.0020800208002,1.0
209.0020900209002,1.0
210.0021000210002,1.0
211.0021100211002,1.0
212.0021200212002,1.0
213.00213002130022,1.0
214.0021400214002,1.0
215.0021500215002,1.0
216.00216002160022,1.0
217.0021700217002,1.0
218.0021800218002,1.0
219.00219002190022,1.0
220.0022000220002,1.0
221.0022100221002,1.0
222.00222002220022,1.0
223.0022300223002,1.0
224.0022400224002,1.0
225.00225002250022,1.0
226.0022600226002,1.0
227.00227002270023,1.0
228.00228002280022,1.0
229.0022900229002,1.0
230.00230002300023,1.0
231.00231002310022,1.0
232.0023200232002,1.0
233.00233002330023,1.0
234.00234002340022,1.0
235.0023500235002,1.0
236.00236002360023,1.0
237.00237002370022,1.0
238.00238002380024,1.0
239.00239002390023,1.0
240.00240002400022,1.0
241.00241002410024,1.0
242.00242002420023,1.0
243.00243002430022,1.0
244.00244002440024,1.0
245.00245002450023,1.0
246.00246002460023,1.0
247.00247002470024,1.0
248.00248002480024,1.0
249.00249002490023,1.0
250.00250002500024,1.0
251.00251002510024,1.0
252.00252002520025,1.0
253.00253002530025,1.0
254.00254002540024,1.0
255.00255002550026,1.0
256.00256002560025,1.0
257.00257002570027,1.0
258.0025800258002,1.0
259.00259002590025,1.0
260.00260002600027,1.0
261.00261002610023,1.0
262.00262002620025,1.0
263.00263002630027,1.0
264.00264002640023,1.0
265.00265002650025,1.0
266.00266002660027,1.0
267.00267002670023,1.0
268.00268002680025,1.0
269.00269002690027,1.0
270.0027000270003,1.0
271.00271002710025,1.0
272.00272002720027,1.0
273.0027300273003,1.0
274.00274002740025,1.0
275.00275002750027,1.0
276.0027600276003,1.0
277.00277002770025,1.0
278.00278002780027,1.0
279.0027900279003,1.0
280.00280002800025,1.0
281.00281002810027,1.0
282.0028200282003,1.0
283.00283002830025,1.0
284.00284002840027,1.0
285.0028500285003,1.0
286.00286002860025,1.0
287.0028700287003,1.0
288.0028800288003,1.0
289.00289002890025,1.0
290.0029000290003,1.0
291.0029100291003,1.0
292.00292002920025,1.0
293.0029300293003,1.0
294.0029400294003,1.0
295.0029500295003,1.0
296.0029600296003,1.0
297.0029700297003,1.0
298.0029800298003,1.0
299.0029900299003,1.0
300.0030000300003,1.0
301.0030100301003,1.0
302.0030200302003,1.0
303.0030300303003,1.0
304.0030400304003,1.0
305.0030500305003,1.0
306.0030600306003,1.0
307.0030700307003,1.0
308.0030800308003,1.0
309.0030900309003,1.0
310.0031000310003,1.0
311.0031100311003,1.0
312.0031200312003,1.0
313.0031300313003,1.0
314.0031400314003,1.0
315.0031500315003,1.0
316.0031600316003,1.0
317.0031700317003,1.0
318.0031800318003,1.0
319.0031900319003,1.0
320.00320003200034,1.0
321.0032100321003,1.0
322.0032200322003,1.0
323.00323003230034,1.0
324.0032400324003,1.0
325.0032500325003,1.0
326.00326003260034,1.0
327.0032700327003,1.0
328.0032800328003,1.0
329.00329003290034,1.0
330.0033000330003,1.0
331.0033100331003,1.0
332.00332003320034,1.0
333.0033300333003,1.0
334.0033400334003,1.0
335.00335003350034,1.0
336.0033600336003,1.0
337.0033700337003,1.0
338.00338003380034,1.0
339.0033900339003,1.0
340.0034000340003,1.0
341.00341003410034,1.0
342.0034200342003,1.0
343.0034300343003,1.0
344.00344003440034,1.0
345.0034500345003,1.0
346.0034600346003,1.0
347.00347003470034,1.0
348.00348003480036,1.0
349.0034900349003,1.0
350.00350003500034,1.0
351.00351003510036,1.0
352.0035200352003,1.0
353.00353003530034,1.0
354.00354003540036,1.0
355.0035500355003,1.0
356.00356003560034,1.0
357.00357003570036,1.0
358.0035800358003,1.0
359.00359003590034,1.0
360.00360003600036,1.0
361.0036100361003,1.0
362.00362003620035,1.0
363.00363003630036,1.0
364.0036400364003,1.0
365.00365003650035,1.0
366.00366003660037,1.0
367.0036700367003,1.0
368.00368003680035,1.0
369.00369003690037,1.0
370.0037000370003,1.0
371.00371003710035,1.0
372.00372003720037,1.0
373.0037300373004,1.0
374.00374003740035,1.0
375.00375003750037,1.0
376.0037600376004,1.0
377.00377003770035,1.0
378.00378003780037,1.0
379.0037900379004,1.0
380.00380003800035,1.0
381.00381003810037,1.0
382.0038200382004,1.0
383.00383003830035,1.0
384.00384003840037,1.0
385.0038500385004,1.0
386.00386003860035,1.0
387.00387003870037,1.0
388.0038800388004,1.0
389.00389003890035,1.0
390.00390003900037,1.0
391.0039100391004,1.0
392.00392003920035,1.0
393.00393003930037,1.0
394.0039400394004,1.0
395.00395003950035,1.0
396.0039600396004,1.0
397.0039700397004,1.0
398.0039800398004,1.0
399.0039900399004,1.0
400.0040000400004,1.0
401.0040100401004,1.0
402.0040200402004,1.0
403.0040300403004,1.0
404.0040400404004,1.0
405.0040500405004,1.0
406.0040600406004,1.0
407.0040700407004,1.0
408.0040800408004,1.0
409.0040900409004,1.0
410.0041000410004,1.0
411.0041100411004,1.0
412.0041200412004,1.0
413.0041300413004,1.0
414.0041400414004,1.0
415.0041500415004,1.0
416.0041600416004,1.0
417.0041700417004,1.0
418.0041800418004,1.0
419.0041900419004,1.0
420.0042000420004,1.0
421.0042100421004,1.0
422.0042200422004,1.0
423.00423004230043,1.0
424.0042400424004,1.0
425.0042500425004,1.0
426.00426004260044,1.0
427.0042700427004,1.0
428.0042800428004,1.0
429.00429004290044,1.0
430.0043000430004,1.0
431.0043100431004,1.0
432.00432004320044,1.0
433.0043300433004,1.0
434.0043400434004,1.0
435.00435004350044,1.0
436.0043600436004,1.0
437.0043700437004,1.0
438.00438004380044,1.0
439.0043900439004,1.0
440.0044000440004,1.0
441.00441004410044,1.0
442.0044200442004,1.0
443.0044300443004,1.0
444.00444004440044,1.0
445.0044500445004,1.0
446.0044600446004,1.0
447.00447004470044,1.0
448.0044800448004,1.0
449.0044900449004,1.0
450.00450004500044,1.0
451.00451004510046,1.0
452.0045200452004,1.0
453.00453004530044,1.0
454.00454004540046,1.0
455.0045500455004,1.0
456.00456004560044,1.0
457.00457004570046,1.0
458.0045800458004,1.0
459.00459004590044,1.0
460.00460004600046,1.0
461.0046100461004,1.0
462.00462004620044,1.0
463.00463004630046,1.0
464.0046400464004,1.0
465.00465004650044,1.0
466.00466004660046,1.0
467.0046700467004,1.0
468.00468004680044,1.0
469.00469004690046,1.0
470.0047000470004,1.0
471.00471004710045,1.0
472.00472004720046,1.0
473.0047300473004,1.0
474.00474004740045,1.0
475.00475004750047,1.0
476.0047600476005,1.0
477.00477004770045,1.0
478.00478004780047,1.0
479.0047900479005,1.0
480.00480004800045,1.0
481.00481004810047,1.0
482.0048200482005,1.0
483.00483004830045,1.0
484.00484004840047,1.0
485.0048500485005,1.0
486.00486004860045,1.0
487.00487004870047,1.0
488.0048800488005,1.0
489.00489004890045,1.0
490.00490004900047,1.0
491.0049100491005,1.0
492.00492004920045,1.0
493.00493004930047,1.0
494.0049400494005,1.0
495.00495004950045,1.0
496.00496004960047,1.0
497.0049700497005,1.0
498.00498004980045,1.0
499.00499004990047,1.0
500.0050000500005,1.0
501.0050100501005,1.0
502.00502005020047,1.0
503.0050300503005,1.0
504.0050400504005,1.0
505.0050500505005,1.0
506.0050600506005,1.0
507.0050700507005,1.0
508.0050800508005,1.0
509.0050900509005,1.0
510.0051000510005,1.0
511.0051100511005,1.0
512.0051200512005,1.0
513.0051300513005,1.0
514.0051400514005,1.0
515.0051500515006,1.0
516.0051600516005,1.0
517.0051700517005,1.0
518.0051800518005,1.0
519.0051900519005,1.0
520.0052000520005,1.0
521.0052100521006,1.0
522.0052200522005,1.0
523.0052300523005,1.0
524.0052400524005,1.0
525.0052500525005,1.0
526.0052600526005,1.0
527.0052700527006,1.0
528.0052800528005,1.0
529.0052900529005,1.0
530.0053000530005,1.0
531.0053100531005,1.0
532.0053200532005,1.0
533.0053300533006,1.0
534.0053400534005,1.0
535.0053500535005,1.0
536.0053600536005,1.0
537.0053700537005,1.0
538.0053800538005,1.0
539.0053900539006,1.0
540.0054000540006,1.0
541.0054100541005,1.0
542.0054200542005,1.0
543.0054300543005,1.0
544.0054400544005,1.0
545.0054500545006,1.0
546.0054600546006,1.0
547.0054700547005,1.0
548.0054800548005,1.0
549.0054900549005,1.0
550.0055000550005,1.0
551.0055100551006,1.0
552.0055200552006,1.0
553.0055300553005,1.0
554.0055400554005,1.0
555.0055500555005,1.0
556.0055600556005,1.0
557.0055700557006,1.0
558.0055800558006,1.0
559.0055900559005,1.0
560.0056000560005,1.0
561.0056100561005,1.0
562.0056200562005,1.0
563.0056300563006,1.0
564.0056400564006,1.0
565.0056500565006,1.0
566.0056600566005,1.0
567.0056700567005,1.0
568.0056800568005,1.0
569.0056900569006,1.0
570.0057000570006,1.0
571.0057100571006,1.0
572.0057200572005,1.0
573.0057300573005,1.0
574.0057400574005,1.0
575.0057500575006,1.0
576.0057600576006,1.0
577.0057700577006,1.0
578.0057800578005,1.0
579.0057900579005,1.0
580.0058000580005,1.0
581.0058100581006,1.0
582.0058200582006,1.0
583.0058300583006,1.0
584.0058400584005,1.0
585.0058500585005,1.0
586.0058600586005,1.0
587.0058700587006,1.0
588.0058800588006,1.0
589.0058900589006,1.0
590.0059000590006,1.0
591.0059100591005,1.0
592.0059200592005,1.0
593.0059300593006,1.0
594.0059400594006,1.0
595.0059500595006,1.0
596.0059600596006,1.0
597.0059700597005,1.0
598.0059800598005,1.0
599.0059900599006,1.0
600.0060000600006,1.0
601.0060100601006,1.0
602.0060200602006,1.0
603.0060300603005,1.0
604.0060400604006,1.0
605.0060500605006,1.0
606.0060600606006,1.0
607.0060700607006,1.0
608.0060800608006,1.0
609.0060900609005,1.0
610.0061000610006,1.0
611.0061100611006,1.0
612.0061200612006,1.0
613.0061300613006,1.0
614.0061400614006,1.0
615.0061500615006,1.0
616.0061600616006,1.0
617.0061700617006,1.0
618.0061800618006,1.0
619.0061900619006,1.0
620.0062000620006,1.0
621.0062100621006,1.0
622.0062200622006,1.0
623.0062300623006,1.0
624.0062400624006,1.0
625.0062500625006,1.0
626.0062600626006,1.0
627.0062700627007,1.0
628.0062800628006,1.0
629.0062900629006,1.0
630.0063000630006,1.0
631.0063100631006,1.0
632.0063200632006,1.0
633.0063300633007,1.0
634.0063400634006,1.0
635.0063500635006,1.0
636.0063600636006,1.0
637.0063700637006,1.0
638.0063800638006,1.0
639.0063900639007,1.0
640.0064000640007,1.0
641.0064100641006,1.0
642.0064200642006,1.0
643.0064300643006,1.0
644.0064400644006,1.0
645.0064500645007,1.0
646.0064600646007,1.0
647.0064700647006,1.0
648.0064800648006,1.0
649.0064900649006,1.0
650.0065000650006,1.0
651.0065100651007,1.0
652.0065200652007,1.0
653.0065300653006,1.0
654.0065400654006,1.0
655.0065500655006,1.0
656.0065600656006,1.0
657.0065700657007,1.0
658.0065800658007,1.0
659.0065900659006,1.0
660.0066000660006,1.0
661.0066100661006,1.0
662.0066200662006,1.0
663.0066300663007,1.0
664.0066400664007,1.0
665.0066500665006,1.0
666.0066600666006,1.0
667.0066700667006,1.0
668.0066800668006,1.0
669.0066900669007,1.0
670.0067000670007,1.0
671.0067100671007,1.0
672.0067200672006,1.0
673.0067300673006,1.0
674.0067400674006,1.0
675.0067500675007,1.0
676.0067600676007,1.0
677.0067700677007,1.0
678.0067800678006,1.0
679.0067900679006,1.0
680.0068000680006,1.0
681.0068100681007,1.0
682.0068200682007,1.0
683.0068300683007,1.0
684.0068400684006,1.0
685.0068500685006,1.0
686.0068600686006,1.0
687.0068700687007,1.0
688.0068800688007,1.0
689.0068900689007,1.0
690.0069000690006,1.0
691.0069100691006,1.0
692.0069200692006,1.0
693.0069300693007,1.0
694.0069400694007,1.0
695.0069500695007,1.0
696.0069600696007,1.0
697.0069700697006,1.0
698.0069800698006,1.0
699.0069900699007,1.0
700.0070000700007,1.0
701.0070100701007,1.0
702.0070200702007,1.0
703.0070300703006,1.0
704.0070400704006,1.0
705.0070500705007,1.0
706.0070600706007,1.0
707.0070700707007,1.0
708.0070800708007,1.0
709.0070900709006,1.0
710.0071000710007,1.0
711.0071100711007,1.0
712.0071200712007,1.0
713.0071300713007,1.0
714.0071400714007,1.0
715.0071500715006,1.0
716.0071600716007,1.0
717.0071700717007,1.0
718.0071800718007,1.0
719.0071900719007,1.0
720.0072000720007,1.0
721.0072100721007,1.0
722.0072200722007,1.0
723.0072300723007,1.0
724.0072400724007,1.0
725.0072500725007,1.0
726.0072600726007,1.0
727.0072700727007,1.0
728.0072800728007,1.0
729.0072900729007,1.0
730.0073000730007,1.0
731.0073100731007,1.0
732.0073200732007,1.0
733.0073300733007,1.0
734.0073400734007,1.0
735.0073500735007,1.0
736.0073600736007,1.0
737.0073700737007,1.0
738.0073800738007,1.0
739.0073900739008,1.0
740.0074000740007,1.0
741.0074100741007,1.0
742.0074200742007,1.0
743.0074300743007,1.0
744.0074400744007,1.0
745.0074500745008,1.0
746.0074600746008,1.0
747.0074700747007,1.0
748.0074800748007,1.0
749.0074900749007,1.0
750.0075000750007,1.0
751.0075100751008,1.0
752.0075200752008,1.0
753.0075300753007,1.0
754.0075400754007,1.0
755.0075500755007,1.0
756.0075600756007,1.0
757.0075700757008,1.0
758.0075800758008,1.0
759.0075900759007,1.0
760.0076000760007,1.0
761.0076100761007,1.0
762.0076200762007,1.0
763.0076300763008,1.0
764.0076400764008,1.0
765.0076500765007,1.0
766.0076600766007,1.0
767.0076700767007,1.0
768.0076800768007,1.0
769.0076900769008,1.0
770.0077000770008,1.0
771.0077100771008,1.0
772.0077200772007,1.0
773.0077300773007,1.0
774.0077400774007,1.0
775.0077500775008,1.0
776.0077600776008,1.0
777.0077700777008,1.0
778.0077800778007,1.0
779.0077900779007,1.0
780.0078000780007,1.0
781.0078100781008,1.0
782.0078200782008,1.0
783.0078300783008,1.0
784.0078400784007,1.0
785.0078500785007,1.0
786.0078600786007,1.0
787.0078700787008,1.0
788.0078800788008,1.0
789.0078900789008,1.0
790.0079000790007,1.0
791.0079100791007,1.0
792.0079200792007,1.0
793.0079300793008,1.0
794.0079400794008,1.0
795.0079500795008,1.0
796.0079600796008,1.0
797.0079700797007,1.0
798.0079800798007,1.0
799.0079900799008,1.0
800.0080000800008,1.0
801.0080100801008,1.0
802.0080200802008,1.0
803.0080300803007,1.0
804.0080400804007,1.0
805.0080500805008,1.0
806.0080600806008,1.0
807.0080700807008,1.0
808.0080800808008,1.0
809.0080900809007,1.0
810.0081000810007,1.0
811.0081100811008,1.0
812.0081200812008,1.0
813.0081300813008,1.0
814.0081400814008,1.0
815.0081500815007,1.0
816.0081600816007,1.0
817.0081700817008,1.0
818.0081800818008,1.0
819.0081900819008,1.0
820.0082000820008,1.0
821.0082100821008,1.0
822.0082200822008,1.0
823.0082300823008,1.0
824.0082400824008,1.0
825.0082500825008,1.0
826.0082600826008,1.0
827.0082700827008,1.0
828.0082800828008,1.0
829.0082900829008,1.0
830.0083000830008,1.0
831.0083100831008,1.0
832.0083200832008,1.0
833.0083300833008,1.0
834.0083400834008,1.0
835.0083500835008,1.0
836.0083600836008,1.0
837.0083700837008,1.0
838.0083800838008,1.0
839.0083900839008,1.0
840.0084000840008,1.0
841.0084100841008,1.0
842.0084200842008,1.0
843.0084300843008,1.0
844.0084400844008,1.0
845.0084500845009,1.0
846.0084600846009,1.0
847.0084700847008,1.0
848.0084800848008,1.0
849.0084900849008,1.0
850.0085000850008,1.0
851.0085100851009,1.0
852.0085200852009,1.0
853.0085300853008,1.0
854.0085400854008,1.0
855.0085500855008,1.0
856.0085600856008,1.0
857.0085700857009,1.0
858.0085800858009,1.0
859.0085900859008,1.0
860.0086000860008,1.0
861.0086100861008,1.0
862.0086200862008,1.0
863.0086300863009,1.0
864.0086400864009,1.0
865.0086500865008,1.0
866.0086600866008,1.0
867.0086700867008,1.0
868.0086800868008,1.0
869.0086900869009,1.0
870.0087000870009,1.0
871.0087100871009,1.0
872.0087200872008,1.0
873.0087300873008,1.0
874.0087400874008,1.0
875.0087500875009,1.0
876.0087600876009,1.0
877.0087700877009,1.0
878.0087800878008,1.0
879.0087900879008,1.0
880.0088000880008,1.0
881.0088100881009,1.0
882.0088200882009,1.0
883.0088300883009,1.0
884.0088400884008,1.0
885.0088500885008,1.0
886.0088600886008,1.0
887.0088700887009,1.0
888.0088800888009,1.0
889.0088900889009,1.0
890.0089000890008,1.0
891.0089100891008,1.0
892.0089200892008,1.0
893.0089300893009,1.0
894.0089400894009,1.0
895.0089500895009,1.0
896.0089600896008,1.0
897.0089700897008,1.0
898.0089800898008,1.0
899.0089900899009,1.0
900.0090000900009,1.0
901.0090100901009,1.0
902.0090200902009,1.0
903.0090300903008,1.0
904.0090400904008,1.0
905.0090500905009,1.0
906.0090600906009,1.0
907.0090700907009,1.0
908.0090800908009,1.0
909.0090900909008,1.0
910.0091000910008,1.0
911.0091100911009,1.0
912.0091200912009,1.0
913.0091300913009,1.0
914.0091400914009,1.0
915.0091500915008,1.0
916.0091600916008,1.0
917.0091700917009,1.0
918.0091800918009,1.0
919.0091900919009,1.0
920.0092000920009,1.0
921.0092100921008,1.0
922.0092200922008,1.0
923.0092300923009,1.0
924.0092400924009,1.0
925.0092500925009,1.0
926.0092600926009,1.0
927.009270092701,1.0
928.0092800928009,1.0
929.0092900929009,1.0
930.0093000930009,1.0
931.0093100931009,1.0
932.0093200932009,1.0
933.009330093301,1.0
934.0093400934009,1.0
935.0093500935009,1.0
936.0093600936009,1.0
937.0093700937009,1.0
938.0093800938009,1.0
939.009390093901,1.0
940.0094000940009,1.0
941.0094100941009,1.0
942.0094200942009,1.0
943.0094300943009,1.0
944.0094400944009,1.0
945.009450094501,1.0
946.0094600946009,1.0
947.0094700947009,1.0
948.0094800948009,1.0
949.0094900949009,1.0
950.0095000950009,1.0
951.009510095101,1.0
952.009520095201,1.0
953.0095300953009,1.0
954.0095400954009,1.0
955.0095500955009,1.0
956.0095600956009,1.0
957.009570095701,1.0
958.009580095801,1.0
959.0095900959009,1.0
960.0096000960009,1.0
961.0096100961009,1.0
962.0096200962009,1.0
963.009630096301,1.0
964.009640096401,1.0
965.0096500965009,1.0
966.0096600966009,1.0
967.0096700967009,1.0
968.0096800968009,1.0
969.009690096901,1.0
970.009700097001,1.0
971.0097100971009,1.0
972.0097200972009,1.0
973.0097300973009,1.0
974.0097400974009,1.0
975.009750097501,1.0
976.009760097601,1.0
977.009770097701,1.0
978.0097800978009,1.0
979.0097900979009,1.0
980.0098000980009,1.0
981.009810098101,1.0
982.009820098201,1.0
983.009830098301,1.0
984.0098400984009,1.0
985.0098500985009,1.0
986.0098600986009,1.0
987.009870098701,1.0
988.009880098801,1.0
989.009890098901,1.0
990.0099000990009,1.0
991.0099100991009,1.0
992.0099200992009,1.0
993.009930099301,1.0
994.009940099401,1.0
995.009950099501,1.0
996.0099600996009,1.0
997.0099700997009,1.0
998.0099800998009,1.0
999.009990099901,1.0
1000.010000100001,1.0
1001.010010100101,1.0
1002.010020100201,1.0
1003.0100301003009,1.0
1004.0100401004009,1.0
1005.010050100501,1.0
1006.010060100601,1.0
1007.010070100701,1.0
1008.010080100801,1.0
1009.0100901009009,1.0
1010.010100101001,1.0
1011.010110101101,1.0
1012.010120101201,1.0
1013.010130101301,1.0
1014.010140101401,1.0
1015.0101501015009,1.0
1016.010160101601,1.0
1017.010170101701,1.0
1018.010180101801,1.0
1019.010190101901,1.0
1020.010200102001,1.0
1021.0102101021009,1.0
1022.010220102201,1.0
1023.010230102301,1.0
1024.010240102401,1.0
1025.010250102501,1.0
1026.010260102601,1.0
1027.010270102701,1.0
1028.010280102801,1.0
1029.010290102901,1.0
1030.010300103001,1.0
1031.010310103101,1.0
1032.010320103201,1.0
1033.010330103301,1.0
1034.010340103401,1.0
1035.010350103501,1.0
1036.010360103601,1.0
1037.010370103701,1.0
1038.010380103801,1.0
1039.010390103901,1.0
1040.010400104001,1.0
1041.010410104101,1.0
1042.010420104201,1.0
1043.010430104301,1.0
1044.010440104401,1.0
1045.010450104501,1.0
1046.010460104601,1.0
1047.010470104701,1.0
1048.010480104801,1.0
1049.010490104901,1.0
1050.010500105001,1.0
1051.010510105101,1.0
1052.010520105201,1.0
1053.010530105301,1.0
1054.010540105401,1.0
1055.0105501055011,1.0
1056.010560105601,1.0
1057.010570105701,1.0
1058.010580105801,1.0
1059.010590105901,1.0
1060.010600106001,1.0
1061.010610106101,1.0
1062.010620106201,1.0
1063.010630106301,1.0
1064.010640106401,1.0
1065.010650106501,1.0
1066.010660106601,1.0
1067.0106701067011,1.0
1068.010680106801,1.0
1069.010690106901,1.0
1070.010700107001,1.0
1071.010710107101,1.0
1072.010720107201,1.0
1073.010730107301,1.0
1074.010740107401,1.0
1075.010750107501,1.0
1076.010760107601,1.0
1077.010770107701,1.0
1078.010780107801,1.0
1079.0107901079011,1.0
1080.0108001080011,1.0
1081.010810108101,1.0
1082.010820108201,1.0
1083.010830108301,1.0
1084.010840108401,1.0
1085.010850108501,1.0
1086.010860108601,1.0
1087.010870108701,1.0
1088.010880108801,1.0
1089.010890108901,1.0
1090.010900109001,1.0
1091.0109101091011,1.0
1092.0109201092012,1.0
1093.010930109301,1.0
1094.010940109401,1.0
1095.010950109501,1.0
1096.010960109601,1.0
1097.010970109701,1.0
1098.010980109801,1.0
1099.010990109901,1.0
1100.011000110001,1.0
1101.011010110101,1.0
1102.0110201102011,1.0
1103.0110301103011,1.0
1104.0110401104012,1.0
1105.0110501105012,1.0
1106.011060110601,1.0
1107.011070110701,1.0
1108.011080110801,1.0
1109.011090110901,1.0
1110.011100111001,1.0
1111.011110111101,1.0
1112.011120111201,1.0
1113.011130111301,1.0
1114.0111401114011,1.0
1115.0111501115011,1.0
1116.0111601116012,1.0
1117.0111701117012,1.0
1118.011180111801,1.0
1119.011190111901,1.0
1120.011200112001,1.0
1121.011210112101,1.0
1122.011220112201,1.0
1123.011230112301,1.0
1124.011240112401,1.0
1125.011250112501,1.0
1126.0112601126011,1.0
1127.0112701127011,1.0
1128.0112801128012,1.0
1129.0112901129012,1.0
1130.0113001130012,1.0
1131.011310113101,1.0
1132.011320113201,1.0
1133.011330113301,1.0
1134.011340113401,1.0
1135.011350113501,1.0
1136.011360113601,1.0
1137.011370113701,1.0
1138.0113801138011,1.0
1139.0113901139011,1.0
1140.0114001140012,1.0
1141.0114101141012,1.0
1142.0114201142012,1.0
1143.011430114301,1.0
1144.011440114401,1.0
1145.011450114501,1.0
1146.011460114601,1.0
1147.011470114701,1.0
1148.011480114801,1.0
1149.011490114901,1.0
1150.0115001150011,1.0
1151.0115101151011,1.0
1152.0115201152012,1.0
1153.0115301153012,1.0
1154.0115401154012,1.0
1155.0115501155012,1.0
1156.011560115601,1.0
1157.011570115701,1.0
1158.011580115801,1.0
1159.011590115901,1.0
1160.011600116001,1.0
1161.011610116101,1.0
1162.0116201162011,1.0
1163.0116301163011,1.0
